#time,flux,flux_err
8927.990842,0.999776,0.000084
8927.991233,0.999691,0.000084
8927.991624,0.999670,0.000084
8927.992014,0.999779,0.000084
8927.992405,0.999942,0.000084
8927.992796,0.999743,0.000084
8927.993187,0.999851,0.000084
8927.993578,0.999950,0.000084
8927.993969,0.999587,0.000084
8927.994360,0.999828,0.000084
8927.995142,0.999835,0.000084
8927.995532,0.999878,0.000084
8927.995923,0.999875,0.000084
8927.996314,0.999678,0.000084
8927.996705,1.000102,0.000084
8927.997096,0.999857,0.000084
8927.997487,0.999778,0.000084
8927.997878,0.999894,0.000084
8927.998269,0.999966,0.000084
8927.998660,0.999683,0.000084
8927.999050,0.999863,0.000084
8927.999441,0.999820,0.000084
8927.999832,0.999886,0.000084
8928.000223,1.000025,0.000084
8928.000614,1.000037,0.000084
8928.001005,0.999903,0.000084
8928.001396,0.999915,0.000084
8928.001787,0.999855,0.000084
8928.002178,0.999903,0.000084
8928.002568,0.999957,0.000084
8928.002959,0.999879,0.000084
8928.003350,1.000058,0.000084
8928.003741,0.999839,0.000084
8928.004132,0.999871,0.000084
8928.004523,0.999881,0.000084
8928.004914,0.999863,0.000084
8928.005305,0.999762,0.000084
8928.005696,0.999900,0.000084
8928.006086,0.999839,0.000084
8928.033058,0.999939,0.000085
8928.033449,0.999819,0.000085
8928.033840,0.999894,0.000084
8928.034230,0.999791,0.000084
8928.034621,0.999841,0.000084
8928.035012,0.999940,0.000084
8928.035403,0.999967,0.000084
8928.035794,0.999921,0.000084
8928.036185,1.000032,0.000084
8928.036576,0.999881,0.000084
8928.036967,0.999962,0.000084
8928.037358,1.000000,0.000084
8928.037748,0.999851,0.000084
8928.038139,0.999790,0.000084
8928.038530,0.999987,0.000084
8928.038921,0.999938,0.000084
8928.039312,0.999873,0.000084
8928.039703,0.999975,0.000084
8928.040094,0.999958,0.000084
8928.040485,0.999882,0.000084
8928.040876,0.999925,0.000084
8928.041266,0.999830,0.000084
8928.041657,0.999873,0.000084
8928.042048,0.999814,0.000084
8928.042439,0.999919,0.000084
8928.042830,0.999854,0.000084
8928.043221,0.999732,0.000084
8928.043612,0.999787,0.000084
8928.044003,0.999857,0.000084
8928.044394,0.999750,0.000084
8928.044784,0.999857,0.000084
8928.045175,0.999796,0.000084
8928.045566,0.999822,0.000084
8928.045957,0.999693,0.000084
8928.046348,0.999866,0.000084
8928.046739,0.999838,0.000084
8928.047130,0.999675,0.000084
8928.047521,0.999448,0.000084
8928.047912,0.999668,0.000084
8928.048302,0.999615,0.000084
8928.048693,0.999647,0.000084
8928.049084,0.999668,0.000084
