#time,flux,flux_err
2.459968128830033820e+06,1.000469136674187576e+00,7.823086821688208939e-04
2.459968129466945305e+06,1.000928937953100784e+00,7.818908810881351062e-04
2.459968130103844684e+06,1.001085295137593478e+00,7.814090259189851104e-04
2.459968130740755703e+06,1.001550274236808979e+00,7.811962719507498489e-04
2.459968131377655081e+06,1.001333479691516093e+00,7.807806838301237272e-04
2.459968132014566101e+06,1.001028324447872597e+00,7.803134145257889466e-04
2.459968132651465945e+06,1.000636475419715232e+00,7.797597715416533602e-04
2.459968133288376499e+06,1.002306611830807714e+00,7.798994525761601638e-04
2.459968133925276343e+06,1.000940848166769426e+00,7.788863381423405266e-04
2.459968134562187828e+06,1.000186354927420807e+00,7.781543163776221024e-04
2.459968135199086275e+06,1.000364115606711790e+00,7.778867647415039404e-04
2.459968135835986119e+06,1.000320332931716516e+00,7.775924960451574422e-04
2.459968136472897604e+06,1.000457355678646465e+00,7.774667915577690783e-04
2.459968137109796517e+06,1.000218877000423223e+00,7.772246943701896808e-04
2.459968137746708002e+06,1.000196726337618136e+00,7.770897712979266906e-04
2.459968138383607380e+06,1.000175953395907369e+00,7.770240551078018594e-04
2.459968139020518400e+06,9.999871771605579607e-01,7.769180528833216680e-04
2.459968139657417778e+06,1.000119883278706157e+00,7.769729519553226355e-04
2.459968140294328798e+06,1.000132453048900416e+00,7.769564514847882280e-04
2.459968140931228641e+06,1.000284286763855945e+00,7.769890958586410769e-04
2.459968141568127554e+06,1.000066757730243783e+00,7.769317955166964813e-04
2.459968142205038574e+06,1.000276001010686588e+00,7.770358681499033417e-04
2.459968142841938417e+06,1.000523169646276633e+00,7.771213187055388228e-04
2.459968143478848971e+06,9.998986513156070677e-01,7.769201017948937577e-04
2.459968144115748815e+06,1.000197927157420619e+00,7.770841536676957985e-04
2.459968144752659835e+06,9.998588900391016665e-01,7.769846452083451795e-04
2.459968145389558747e+06,9.999411781079833306e-01,7.770249612804336911e-04
2.459968146026470233e+06,9.999866737552176588e-01,7.771022392369945821e-04
2.459968146663370077e+06,9.997198072108584022e-01,7.770454967435231307e-04
2.459968147300280631e+06,1.000547046257495465e+00,7.773867530732864834e-04
2.459968147937180009e+06,1.000538293332544182e+00,7.774417537775692513e-04
2.459968148574079853e+06,1.000573653629236670e+00,7.775087964012594981e-04
2.459968149210990407e+06,1.000308886838875422e+00,7.774619838227365097e-04
2.459968149847890250e+06,1.000610003288617156e+00,7.775056939826741195e-04
2.459968150484801270e+06,1.000505122154640825e+00,7.776798980798583973e-04
2.459968151121700183e+06,1.000372761815630174e+00,7.776974547345395653e-04
2.459968151758611668e+06,1.000532547926989091e+00,7.778287328640824021e-04
2.459968152395511046e+06,1.000540092684265359e+00,7.778775618681349783e-04
2.459968153032422066e+06,1.000729865948303487e+00,7.780071710221407241e-04
2.459968153669321444e+06,1.001864257663156899e+00,7.785165914460838790e-04
2.459968154306220822e+06,1.001778417777988706e+00,7.785933461167229060e-04
2.459968154943131842e+06,1.001676234301891677e+00,7.786542111771028660e-04
2.459968155580031686e+06,1.002064622217173406e+00,7.788774853684973234e-04
2.459968156216942705e+06,1.001746698620401110e+00,7.788517712332489228e-04
2.459968156853841618e+06,1.001109263560656215e+00,7.786698585133981299e-04
2.459968157490752637e+06,1.001217034399703110e+00,7.788160507352560489e-04
2.459968158127652481e+06,1.000980051974137641e+00,7.788363931183633643e-04
2.459968158764563501e+06,1.000809651486484153e+00,7.788043108814082013e-04
2.459968159401462879e+06,1.001215035941641407e+00,7.789603232697666236e-04
2.459968160038374364e+06,1.000666765354109033e+00,7.788293707662750833e-04
2.459968160675273277e+06,1.000573315588795920e+00,7.788323858042659484e-04
2.459968161312172655e+06,1.000203676873951064e+00,7.787666803269031749e-04
2.459968161949084140e+06,1.000757126243461359e+00,7.790200639948115712e-04
2.459968162585983519e+06,9.998737189388636759e-01,7.787700392201018021e-04
2.459968163222894538e+06,9.999838506290811280e-01,7.788517393862835368e-04
2.459968163859793916e+06,1.000896366587777475e+00,7.792726244980694838e-04
2.459968164496704470e+06,1.000586841731706311e+00,7.792420329792652377e-04
2.459968165133604314e+06,9.998294692436789921e-01,7.789126695147474471e-04
2.459968165770515334e+06,1.000112638044567515e+00,7.791913920655829488e-04
2.459968166407414712e+06,1.000674120704053038e+00,7.794496024305460789e-04
2.459968167044325732e+06,1.000557427535172517e+00,7.794630106135598232e-04
2.459968167681224644e+06,1.001130927297950279e+00,7.797501335199148037e-04
2.459968168318124488e+06,1.000543191674465815e+00,7.795835859544379990e-04
2.459968168955035973e+06,1.000094452772973597e+00,7.794992656663736778e-04
